id,landmark_id
radcliffe_camera_000463,14
radcliffe_camera_000477,14
radcliffe_camera_000050,14
radcliffe_camera_000215,14
radcliffe_camera_000345,14
radcliffe_camera_000042,14
radcliffe_camera_000107,14
radcliffe_camera_000151,14
radcliffe_camera_000523,14
radcliffe_camera_000416,14
radcliffe_camera_000229,14
radcliffe_camera_000387,14
radcliffe_camera_000410,14
radcliffe_camera_000004,14
radcliffe_camera_000258,14
radcliffe_camera_000086,14
radcliffe_camera_000248,14
radcliffe_camera_000542,14
radcliffe_camera_000027,14
radcliffe_camera_000038,14
radcliffe_camera_000520,14
radcliffe_camera_000331,14
radcliffe_camera_000539,14
radcliffe_camera_000226,14
radcliffe_camera_000340,14
radcliffe_camera_000377,14
radcliffe_camera_000138,14
radcliffe_camera_000566,14
radcliffe_camera_000330,14
radcliffe_camera_000360,14
radcliffe_camera_000400,14
radcliffe_camera_000031,14
radcliffe_camera_000335,14
radcliffe_camera_000408,14
radcliffe_camera_000296,14
radcliffe_camera_000218,14
radcliffe_camera_000559,14
radcliffe_camera_000425,14
radcliffe_camera_000093,14
radcliffe_camera_000301,14
radcliffe_camera_000022,14
radcliffe_camera_000326,14
radcliffe_camera_000193,14
radcliffe_camera_000428,14
radcliffe_camera_000405,14
radcliffe_camera_000089,14
radcliffe_camera_000283,14
radcliffe_camera_000114,14
radcliffe_camera_000370,14
radcliffe_camera_000158,14
radcliffe_camera_000295,14
radcliffe_camera_000052,14
radcliffe_camera_000064,14
radcliffe_camera_000198,14
radcliffe_camera_000221,14
radcliffe_camera_000029,14
radcliffe_camera_000337,14
radcliffe_camera_000293,14
radcliffe_camera_000443,14
radcliffe_camera_000228,14
radcliffe_camera_000342,14
radcliffe_camera_000351,14
radcliffe_camera_000303,14
radcliffe_camera_000047,14
radcliffe_camera_000085,14
radcliffe_camera_000166,14
radcliffe_camera_000059,14
radcliffe_camera_000333,14
radcliffe_camera_000145,14
radcliffe_camera_000346,14
radcliffe_camera_000509,14
radcliffe_camera_000282,14
radcliffe_camera_000098,14
radcliffe_camera_000459,14
radcliffe_camera_000167,14
radcliffe_camera_000447,14
radcliffe_camera_000560,14
radcliffe_camera_000161,14
radcliffe_camera_000141,14
radcliffe_camera_000515,14
radcliffe_camera_000343,14
radcliffe_camera_000478,14
radcliffe_camera_000135,14
radcliffe_camera_000230,14
radcliffe_camera_000234,14
radcliffe_camera_000533,14
radcliffe_camera_000429,14
radcliffe_camera_000367,14
radcliffe_camera_000015,14
radcliffe_camera_000311,14
radcliffe_camera_000381,14
radcliffe_camera_000103,14
radcliffe_camera_000184,14
radcliffe_camera_000170,14
radcliffe_camera_000289,14
radcliffe_camera_000113,14
radcliffe_camera_000128,14
radcliffe_camera_000419,14
radcliffe_camera_000126,14
radcliffe_camera_000307,14
radcliffe_camera_000172,14
radcliffe_camera_000569,14
radcliffe_camera_000057,14
radcliffe_camera_000092,14
radcliffe_camera_000394,14
radcliffe_camera_000306,14
radcliffe_camera_000457,14
radcliffe_camera_000290,14
radcliffe_camera_000458,14
radcliffe_camera_000116,14
radcliffe_camera_000466,14
radcliffe_camera_000473,14
radcliffe_camera_000420,14
radcliffe_camera_000407,14
radcliffe_camera_000421,14
radcliffe_camera_000329,14
radcliffe_camera_000439,14
radcliffe_camera_000397,14
radcliffe_camera_000305,14
radcliffe_camera_000264,14
radcliffe_camera_000071,14
radcliffe_camera_000104,14
radcliffe_camera_000294,14
radcliffe_camera_000000,14
radcliffe_camera_000026,14
radcliffe_camera_000437,14
radcliffe_camera_000440,14
radcliffe_camera_000278,14
radcliffe_camera_000424,14
radcliffe_camera_000147,14
radcliffe_camera_000512,14
radcliffe_camera_000036,14
radcliffe_camera_000106,14
radcliffe_camera_000259,14
radcliffe_camera_000361,14
radcliffe_camera_000423,14
radcliffe_camera_000127,14
radcliffe_camera_000251,14
radcliffe_camera_000475,14
radcliffe_camera_000266,14
radcliffe_camera_000160,14
radcliffe_camera_000082,14
radcliffe_camera_000043,14
radcliffe_camera_000209,14
radcliffe_camera_000080,14
radcliffe_camera_000241,14
radcliffe_camera_000310,14
radcliffe_camera_000516,14
radcliffe_camera_000139,14
radcliffe_camera_000122,14
radcliffe_camera_000324,14
radcliffe_camera_000433,14
radcliffe_camera_000115,14
radcliffe_camera_000302,14
radcliffe_camera_000020,14
radcliffe_camera_000187,14
radcliffe_camera_000108,14
radcliffe_camera_000254,14
radcliffe_camera_000349,14
radcliffe_camera_000182,14
radcliffe_camera_000402,14
radcliffe_camera_000442,14
radcliffe_camera_000373,14
radcliffe_camera_000217,14
radcliffe_camera_000088,14
radcliffe_camera_000240,14
radcliffe_camera_000021,14
radcliffe_camera_000461,14
radcliffe_camera_000130,14
radcliffe_camera_000412,14
radcliffe_camera_000304,14
radcliffe_camera_000140,14
radcliffe_camera_000074,14
radcliffe_camera_000279,14
radcliffe_camera_000371,14
radcliffe_camera_000181,14
radcliffe_camera_000430,14
radcliffe_camera_000297,14
radcliffe_camera_000083,14
radcliffe_camera_000095,14
radcliffe_camera_000386,14
radcliffe_camera_000146,14
radcliffe_camera_000481,14
radcliffe_camera_000219,14
radcliffe_camera_000519,14
radcliffe_camera_000171,14
radcliffe_camera_000033,14
radcliffe_camera_000354,14
radcliffe_camera_000269,14
radcliffe_camera_000105,14
radcliffe_camera_000292,14
radcliffe_camera_000189,14
radcliffe_camera_000235,14
radcliffe_camera_000529,14
radcliffe_camera_000006,14
radcliffe_camera_000213,14
radcliffe_camera_000298,14
radcliffe_camera_000190,14
radcliffe_camera_000001,14
radcliffe_camera_000012,14
radcliffe_camera_000276,14
radcliffe_camera_000406,14
radcliffe_camera_000076,14
radcliffe_camera_000150,14
radcliffe_camera_000534,14
radcliffe_camera_000543,14
radcliffe_camera_000096,14
radcliffe_camera_000040,14
radcliffe_camera_000309,14
radcliffe_camera_000325,14
radcliffe_camera_000563,14
radcliffe_camera_000403,14
radcliffe_camera_000164,14
radcliffe_camera_000173,14
radcliffe_camera_000231,14
radcliffe_camera_000308,14
radcliffe_camera_000531,14
radcliffe_camera_000508,14
radcliffe_camera_000212,14
radcliffe_camera_000094,14
radcliffe_camera_000255,14
radcliffe_camera_000426,14
radcliffe_camera_000065,14
radcliffe_camera_000253,14
radcliffe_camera_000034,14
radcliffe_camera_000169,14
radcliffe_camera_000522,14
radcliffe_camera_000183,14
radcliffe_camera_000468,14
radcliffe_camera_000483,14
radcliffe_camera_000450,14
radcliffe_camera_000454,14
radcliffe_camera_000480,14
radcliffe_camera_000137,14
radcliffe_camera_000014,14
radcliffe_camera_000016,14
radcliffe_camera_000238,14
radcliffe_camera_000404,14
radcliffe_camera_000155,14
radcliffe_camera_000025,14
radcliffe_camera_000053,14
radcliffe_camera_000286,14
radcliffe_camera_000246,14
radcliffe_camera_000232,14
radcliffe_camera_000268,14
radcliffe_camera_000270,14
radcliffe_camera_000546,14
radcliffe_camera_000233,14
radcliffe_camera_000390,14
radcliffe_camera_000431,14
radcliffe_camera_000350,14
radcliffe_camera_000299,14
radcliffe_camera_000185,14
radcliffe_camera_000453,14
radcliffe_camera_000063,14
radcliffe_camera_000220,14
radcliffe_camera_000518,14
radcliffe_camera_000201,14
radcliffe_camera_000470,14
radcliffe_camera_000120,14
radcliffe_camera_000287,14
radcliffe_camera_000372,14
radcliffe_camera_000456,14
radcliffe_camera_000364,14
radcliffe_camera_000366,14
radcliffe_camera_000552,14
radcliffe_camera_000163,14
radcliffe_camera_000417,14
radcliffe_camera_000072,14
radcliffe_camera_000239,14
radcliffe_camera_000338,14
radcliffe_camera_000176,14
radcliffe_camera_000280,14
radcliffe_camera_000100,14
radcliffe_camera_000362,14
radcliffe_camera_000168,14
radcliffe_camera_000556,14
radcliffe_camera_000112,14
radcliffe_camera_000041,14
radcliffe_camera_000035,14
trinity_000374,15
trinity_000128,15
trinity_000001,15
trinity_000212,15
trinity_000340,15
trinity_000204,15
trinity_000110,15
trinity_000009,15
trinity_000227,15
trinity_000012,15
trinity_000367,15
trinity_000337,15
trinity_000082,15
trinity_000224,15
trinity_000316,15
trinity_000171,15
trinity_000319,15
trinity_000031,15
trinity_000335,15
trinity_000363,15
trinity_000385,15
trinity_000336,15
trinity_000096,15
trinity_000033,15
trinity_000078,15
trinity_000034,15
trinity_000045,15
trinity_000328,15
trinity_000024,15
trinity_000134,15
trinity_000334,15
trinity_000125,15
trinity_000178,15
trinity_000262,15
trinity_000310,15
trinity_000084,15
trinity_000055,15
trinity_000210,15
trinity_000090,15
trinity_000364,15
trinity_000112,15
trinity_000067,15
trinity_000170,15
trinity_000120,15
trinity_000287,15
trinity_000004,15
trinity_000080,15
trinity_000114,15
trinity_000000,15
trinity_000233,15
trinity_000050,15
trinity_000106,15
trinity_000079,15
trinity_000119,15
trinity_000270,15
trinity_000286,15
trinity_000296,15
trinity_000086,15
trinity_000072,15
trinity_000375,15
trinity_000195,15
trinity_000382,15
trinity_000123,15
trinity_000017,15
trinity_000028,15
trinity_000225,15
trinity_000331,15
trinity_000076,15
trinity_000075,15
trinity_000383,15
trinity_000320,15
trinity_000283,15
trinity_000325,15
trinity_000015,15
trinity_000049,15
trinity_000281,15
trinity_000352,15
trinity_000014,15
trinity_000237,15
trinity_000136,15
trinity_000368,15
trinity_000087,15
trinity_000321,15
trinity_000068,15
trinity_000140,15
trinity_000056,15
trinity_000083,15
trinity_000292,15
trinity_000030,15
trinity_000177,15
trinity_000025,15
trinity_000093,15
trinity_000137,15
trinity_000373,15
trinity_000193,15
trinity_000046,15
trinity_000037,15
trinity_000314,15
trinity_000040,15
trinity_000095,15
trinity_000138,15
trinity_000295,15
trinity_000330,15
trinity_000089,15
trinity_000291,15
trinity_000006,15
trinity_000226,15
trinity_000026,15
trinity_000169,15
trinity_000122,15
trinity_000088,15
trinity_000129,15
trinity_000203,15
trinity_000238,15
trinity_000108,15
trinity_000174,15
trinity_000194,15
trinity_000360,15
trinity_000109,15
trinity_000290,15
trinity_000041,15
trinity_000223,15
trinity_000372,15
trinity_000197,15
trinity_000371,15
trinity_000042,15
trinity_000172,15
trinity_000365,15
trinity_000027,15
trinity_000213,15
trinity_000234,15
trinity_000132,15
trinity_000010,15
trinity_000282,15
trinity_000064,15
trinity_000299,15
trinity_000003,15
trinity_000039,15
trinity_000359,15
trinity_000135,15
trinity_000065,15
trinity_000308,15
trinity_000273,15
trinity_000236,15
trinity_000127,15
trinity_000274,15
trinity_000113,15
trinity_000085,15
trinity_000327,15
trinity_000091,15
trinity_000002,15
trinity_000099,15
trinity_000196,15
trinity_000038,15
trinity_000198,15
trinity_000008,15
trinity_000344,15
trinity_000332,15
trinity_000069,15
trinity_000063,15
trinity_000166,15
trinity_000105,15
trinity_000077,15
trinity_000309,15
trinity_000097,15
trinity_000053,15
trinity_000162,15
trinity_000139,15
trinity_000052,15
trinity_000047,15
trinity_000211,15
trinity_000133,15
trinity_000167,15
trinity_000293,15
trinity_000104,15
trinity_000341,15
trinity_000338,15
trinity_000081,15
trinity_000058,15
trinity_000200,15
trinity_000272,15
trinity_000131,15
trinity_000312,15
trinity_000297,15
trinity_000021,15
trinity_000366,15
trinity_000289,15
trinity_000066,15
trinity_000355,15
trinity_000284,15
trinity_000285,15
trinity_000118,15
trinity_000130,15
trinity_000362,15
trinity_000294,15
trinity_000313,15
trinity_000206,15
trinity_000339,15
trinity_000018,15
trinity_000062,15
trinity_000205,15
trinity_000326,15
trinity_000094,15
trinity_000098,15
trinity_000300,15
trinity_000005,15
trinity_000124,15
trinity_000071,15
trinity_000278,15
trinity_000209,15
trinity_000051,15
trinity_000016,15
trinity_000235,15
trinity_000107,15
trinity_000173,15
trinity_000302,15
trinity_000070,15
worcester_000133,16
worcester_000174,16
worcester_000122,16
worcester_000120,16
worcester_000132,16
worcester_000187,16
worcester_000144,16
worcester_000197,16
worcester_000129,16
worcester_000118,16
worcester_000134,16
worcester_000126,16
worcester_000196,16
worcester_000056,16
worcester_000141,16
worcester_000001,16
worcester_000110,16
worcester_000115,16
worcester_000138,16
worcester_000053,16
worcester_000136,16
worcester_000143,16
worcester_000119,16
worcester_000178,16
worcester_000192,16
worcester_000145,16
worcester_000117,16
worcester_000130,16
worcester_000139,16
worcester_000121,16
worcester_000116,16
worcester_000150,16
worcester_000088,16
worcester_000159,16
worcester_000075,16
worcester_000128,16
worcester_000061,16
worcester_000112,16
worcester_000060,16
worcester_000063,16
worcester_000184,16
worcester_000057,16
worcester_000198,16
worcester_000069,16
worcester_000111,16
worcester_000055,16
worcester_000093,16
worcester_000175,16
worcester_000114,16
worcester_000176,16
worcester_000135,16
worcester_000173,16
worcester_000137,16
worcester_000054,16
worcester_000194,16
worcester_000059,16
worcester_000058,16
worcester_000140,16
worcester_000070,16
worcester_000074,16
worcester_000064,16
worcester_000193,16
worcester_000094,16
worcester_000113,16
worcester_000062,16
worcester_000180,16
worcester_000142,16
worcester_000131,16
worcester_000109,16
worcester_000147,16
